product_pid,transaction_date,apply_amt_pred,redeem_amt_pred,net_in_amt_pred
product152,20221122,0.3548882,0.023068747,0.5910182
product152,20221123,1.624973,0.06272532,1.7097046
product153,20221110,0.44595075,0.44118547,-0.28279924
product153,20221111,0.090580516,0.34053266,-1.1256888
product153,20221114,6.0332603,0.9688102,4.4970126
product153,20221115,1.0403239,0.13666193,1.0523134
product153,20221116,1.2497873,0.13650762,1.3358116
product153,20221117,1.4745059,0.26722622,1.2463148
product153,20221118,0.3865207,0.41204175,-0.41663462
product153,20221121,0.5234903,0.72368044,-0.4915477
product153,20221122,1.8903185,0.1431684,2.1716228
product153,20221123,1.2982728,0.09347084,1.612872
product155,20221110,0.4070319,1.1122932,-1.241523
product155,20221111,0.11480526,0.48401427,-1.2986939
product155,20221114,7.4275303,0.6347399,6.0917387
product155,20221115,1.205605,0.20794378,0.9264681
product155,20221116,0.3008167,0.14111336,-0.1644099
product155,20221117,0.324603,0.087002665,0.043400034
product155,20221118,0.18202333,0.08418199,-0.24354626
product155,20221121,0.5549548,0.19474469,0.15680115
product155,20221122,1.3461301,0.07086907,1.6353388
product155,20221123,3.0684688,0.25506443,2.7242532
product156,20221110,0.6254191,2.0847673,-1.8967503
product156,20221111,0.106792055,0.42713228,-1.2200329
product156,20221114,9.710292,3.0614522,5.8174
product156,20221115,4.072191,0.98739743,2.6319375
product156,20221116,6.1403866,0.9664847,4.8121996
product156,20221117,2.477091,1.4753381,0.8208089
product156,20221118,1.828596,0.63796544,1.1661229
product156,20221121,0.13319926,2.432311,-2.9581678
product156,20221122,2.7879303,0.36462528,2.7352567
product156,20221123,2.5292263,0.3290628,2.3839948
product157,20221110,0.3031547,1.0006088,-1.3099384
product157,20221111,0.121916816,0.44863886,-1.2078733
product157,20221114,6.2068253,0.6487139,4.9273586
product157,20221115,2.0738535,0.13824132,2.0148458
product157,20221116,0.32556137,0.1312337,-0.12769848
product157,20221117,0.40369686,0.08226911,0.17387745
product157,20221118,0.13109444,0.059952,-0.32249504
product157,20221121,0.64313155,0.09945949,0.53911835
product157,20221122,1.1543312,0.04197257,1.5381312
product157,20221123,2.3889132,0.11464456,2.3290439
product16,20221110,3.092368,8.318724,-4.7186656
product16,20221111,7.1778646,0.67376846,6.3906364
product16,20221114,10.264855,6.5009375,4.133229
product16,20221115,12.226735,6.674091,6.0890207
product16,20221116,11.419236,3.04516,8.603228
product16,20221117,10.614016,2.1474524,8.558882
product16,20221118,2.2183645,3.22773,-0.6589118
product16,20221121,10.684284,11.823146,-0.5544739
product16,20221122,1.4847449,6.599203,-4.7069826
product16,20221123,4.690469,4.796078,-0.0887775
product17,20221110,5.207529,3.6030817,1.683988
product17,20221111,1.9471263,0.29603642,2.005857
product17,20221114,6.837786,4.418799,2.554048
product17,20221115,3.9802084,1.733419,2.3922186
product17,20221116,4.4588294,1.9524784,2.6139917
product17,20221117,2.8739254,1.0615218,1.8906968
product17,20221118,0.40485895,1.8620033,-1.7905076
product17,20221121,4.174772,4.435632,-0.17274441
product17,20221122,1.1240187,3.202075,-2.0569725
product17,20221123,1.6288924,2.806411,-1.130339
product19,20221110,4.9930267,5.5813212,-0.27338684
product19,20221111,2.402072,0.32349125,2.4515
product19,20221114,7.3550544,5.068955,2.4296527
product19,20221115,2.457401,2.605554,0.006867394
product19,20221116,2.210422,2.236923,0.032082666
product19,20221117,1.5233934,1.0846467,0.40921307
product19,20221118,0.51570636,1.3657787,-1.1396343
product19,20221121,3.0118988,3.7640717,-0.7299493
product19,20221122,0.9634931,2.4737568,-1.6061672
product19,20221123,1.0522156,2.255049,-1.2586644
product2,20221110,7.502552,6.3826914,1.1375484
product2,20221111,8.077257,2.4814715,5.418772
product2,20221114,5.9003463,11.655963,-4.5541434
product2,20221115,8.46387,5.835521,3.1400762
product2,20221116,7.9405866,3.233336,4.894067
product2,20221117,7.011807,2.7675555,4.303206
product2,20221118,0.5981306,3.122435,-2.574604
product2,20221121,6.38063,10.721408,-3.822722
product2,20221122,1.1547911,5.1641526,-3.808127
product2,20221123,3.237417,4.129788,-0.8102567
product20,20221110,2.9509506,7.042558,-3.535121
product20,20221111,2.2327664,0.16752398,2.6618586
product20,20221114,5.800969,4.2220616,1.7043773
product20,20221115,2.224403,1.9353191,0.39471942
product20,20221116,2.3578532,2.1479676,0.27403998
product20,20221117,1.5840379,1.150811,0.4041453
product20,20221118,0.4854691,1.2787935,-1.0975463
product20,20221121,3.259087,3.1268446,0.10440217
product20,20221122,1.1089668,2.5276728,-1.4837604
product20,20221123,1.4076415,2.1290724,-0.7368893
product24,20221110,4.4978957,16.856304,-11.216833
product24,20221111,4.6929555,3.8113494,0.9944844
product24,20221114,11.891244,11.563295,0.65677834
product24,20221115,8.061744,7.2123218,0.9069483
product24,20221116,7.5139413,5.973782,1.4660369
product24,20221117,7.007628,5.68395,1.2434984
product24,20221118,3.8188453,3.3600633,0.37925917
product24,20221121,8.357138,13.844388,-5.190546
product24,20221122,1.369329,4.12659,-2.6942558
product24,20221123,1.7647338,2.8064933,-0.9990326
product26,20221110,3.0009515,10.325817,-6.6209946
product26,20221111,1.7299222,0.1473816,2.23179
product26,20221114,5.000219,6.757064,-1.2544003
product26,20221115,3.5065522,2.770635,0.97958887
product26,20221116,3.476387,2.441262,1.1406995
product26,20221117,1.3715712,1.2832572,0.089083955
product26,20221118,0.46002185,1.4006695,-1.210887
product26,20221121,4.7090216,4.259992,0.5214716
product26,20221122,0.44812548,2.7527597,-2.5474753
product26,20221123,1.7805102,2.347351,-0.5440473
product27,20221110,2.7944257,3.117533,-0.24438389
product27,20221111,1.0182049,0.2569695,1.0472084
product27,20221114,2.8871498,3.7849846,-0.6943424
product27,20221115,3.0750594,0.7692876,2.5176191
product27,20221116,3.834258,0.7842192,3.217534
product27,20221117,1.7227263,0.6916375,1.1656644
product27,20221118,0.42919648,1.0572146,-0.91901535
product27,20221121,4.346018,2.1928585,2.0741048
product27,20221122,0.67070544,1.7546701,-1.2925644
product27,20221123,1.5788449,1.6279879,-0.08301975
product28,20221110,3.3890896,6.9495854,-3.0377274
product28,20221111,1.6726809,0.14361624,2.172704
product28,20221114,5.032014,4.0632772,1.1308169
product28,20221115,2.32771,1.7690685,0.677364
product28,20221116,2.253075,1.7179949,0.60291183
product28,20221117,1.4095122,0.9537167,0.4552117
product28,20221118,0.4246866,1.3786888,-1.2865547
product28,20221121,2.7595885,3.1680763,-0.3737617
product28,20221122,0.7170211,2.5755363,-1.9834795
product28,20221123,0.9407552,2.2811067,-1.4017057
product29,20221110,8.4601345,4.317855,3.8900127
product29,20221111,9.20318,2.7670555,6.176915
product29,20221114,10.253789,8.877926,2.1766396
product29,20221115,9.049062,6.421728,3.3553689
product29,20221116,9.56179,4.132015,5.759364
product29,20221117,9.712341,3.8098621,6.0492916
product29,20221118,1.4893552,3.4178684,-1.6396677
product29,20221121,8.915503,11.185069,-1.6997299
product29,20221122,0.90826845,6.5116544,-5.2704244
product29,20221123,3.7872338,4.415346,-0.5762406
product3,20221110,2.56744,7.563022,-4.3833675
product3,20221111,2.0424407,0.13537276,2.5876086
product3,20221114,5.045149,4.021322,1.167995
product3,20221115,1.9604341,1.7578444,0.29746073
product3,20221116,1.7767317,2.0845895,-0.25122905
product3,20221117,1.053473,1.1525933,-0.1717716
product3,20221118,0.42283306,1.2436663,-1.1582923
product3,20221121,2.7987235,3.137501,-0.34240925
product3,20221122,0.9438479,2.4614284,-1.6080148
product3,20221123,1.2090441,2.038155,-0.86198896
product30,20221110,3.3325748,5.9923434,-2.230351
product30,20221111,1.7193882,0.13449728,2.2453406
product30,20221114,4.7901573,3.9923515,0.9592274
product30,20221115,2.2860813,1.5675727,0.831671
product30,20221116,2.3232923,1.6321211,0.75801766
product30,20221117,1.6162022,0.92328763,0.7064341
product30,20221118,0.46486828,1.2811735,-1.1188352
product30,20221121,2.5854428,3.0826643,-0.4684133
product30,20221122,0.8315278,2.420667,-1.6894438
product30,20221123,1.109536,2.0723011,-0.9957589
product31,20221110,8.181788,4.28605,3.931944
product31,20221111,1.7938291,0.521494,1.5046258
product31,20221114,11.238253,4.7367053,6.459463
product31,20221115,5.8051033,3.4666655,2.5833411
product31,20221116,5.351396,3.9810693,1.6822748
product31,20221117,3.439883,2.94803,0.7004087
product31,20221118,0.4870819,1.49546,-1.2265859
product31,20221121,5.758635,6.2435937,-0.41407606
product31,20221122,1.4255809,3.2835855,-1.8250394
product31,20221123,1.9751545,2.58095,-0.57602215
product32,20221110,7.2640376,6.3394475,1.0854511
product32,20221111,1.7411445,1.1724113,0.5756116
product32,20221114,16.225597,6.263337,9.910938
product32,20221115,3.5711102,0.95330346,2.834519
product32,20221116,4.050561,2.330689,1.7683475
product32,20221117,3.8753273,2.2708726,1.5981095
product32,20221118,0.46143514,0.634987,-0.39003196
product32,20221121,1.7832131,4.842162,-2.7772646
product32,20221122,1.4663299,3.3379903,-1.7232113
product32,20221123,1.1623378,2.472072,-1.3257848
product33,20221110,2.932749,6.5078645,-3.1470597
product33,20221111,2.686716,0.20960726,2.9736903
product33,20221114,3.7895017,5.6949215,-1.5136933
product33,20221115,2.3175182,2.1087677,0.37621617
product33,20221116,2.7690554,1.8808813,1.0021585
product33,20221117,1.9295037,1.1013255,0.87445366
product33,20221118,0.5913801,1.1289983,-0.75169986
product33,20221121,2.7526648,3.407593,-0.620404
product33,20221122,0.794575,2.8233862,-2.1308212
product33,20221123,1.04856,2.2473924,-1.2438455
product34,20221110,8.916988,5.1750317,3.803061
product34,20221111,2.5592735,1.294377,1.3711212
product34,20221114,19.717093,10.54738,9.374392
product34,20221115,9.911152,3.3130248,6.924115
product34,20221116,9.699269,3.3716044,6.6891847
product34,20221117,10.4825735,3.3606431,7.3499002
product34,20221118,2.031688,2.5132027,-0.17244627
product34,20221121,12.745294,8.17305,4.7204494
product34,20221122,3.0615835,5.0053806,-1.6265087
product34,20221123,2.594835,4.3546596,-1.5493203
product35,20221110,2.915879,5.911547,-2.5423827
product35,20221111,1.6909784,0.14456631,2.1853871
product35,20221114,4.505876,3.499144,1.1391624
product35,20221115,2.291662,1.5452846,0.85135156
product35,20221116,1.9742818,1.6914903,0.3444515
product35,20221117,1.3338149,0.9443404,0.38272882
product35,20221118,0.43130887,1.2969933,-1.1874409
product35,20221121,2.4899483,2.6780047,-0.178086
product35,20221122,0.75236994,2.4153705,-1.7861546
product35,20221123,0.96615905,2.1279871,-1.2170863
product37,20221110,4.090731,15.291248,-10.22982
product37,20221111,8.261123,3.0247123,5.0583277
product37,20221114,12.639249,11.77339,1.7552185
product37,20221115,11.238623,8.063414,3.7943358
product37,20221116,8.708169,2.9525924,5.8647075
product37,20221117,9.611936,2.847138,6.7169266
product37,20221118,3.3481607,3.2624743,0.28723586
product37,20221121,10.030937,12.662885,-2.065811
product37,20221122,0.9660721,5.2515087,-4.0946198
product37,20221123,4.0835757,4.1801004,-0.068908885
product38,20221110,4.193287,4.0792956,0.31727132
product38,20221111,1.3510716,0.9690017,0.4832363
product38,20221114,4.107234,4.2801795,-0.05842607
product38,20221115,1.7573792,1.3174989,0.48256522
product38,20221116,1.2415181,0.6526268,0.7114867
product38,20221117,0.94742644,0.60235363,0.4329758
product38,20221118,0.5286734,1.1903133,-0.8450762
product38,20221121,1.9328129,2.8953657,-0.8974695
product38,20221122,1.0902658,1.8748816,-0.8376207
product38,20221123,1.2133354,1.5885525,-0.39570233
product39,20221110,2.812562,6.214696,-2.9182363
product39,20221111,1.7158085,0.14436182,2.2147584
product39,20221114,4.517049,3.8897123,0.792041
product39,20221115,2.2004929,1.5209037,0.7854045
product39,20221116,2.0378857,1.6093554,0.49002945
product39,20221117,1.3344018,0.9462396,0.37841028
product39,20221118,0.45106116,1.2569623,-1.1163831
product39,20221121,2.558853,2.8146613,-0.24556156
product39,20221122,0.7175244,2.4309225,-1.8536081
product39,20221123,0.92529285,2.1489785,-1.293498
product40,20221110,5.47608,7.446638,-1.5571853
product40,20221111,4.3624125,0.661447,3.8525214
product40,20221114,4.8906646,7.83788,-2.271225
product40,20221115,4.577915,5.540198,-0.4563018
product40,20221116,3.9954834,3.8023534,0.51475036
product40,20221117,3.116461,2.2443607,0.9892901
product40,20221118,0.5773032,1.6764166,-1.2884774
product40,20221121,3.7555861,5.36357,-1.4149585
product40,20221122,0.9110935,3.9092731,-2.9527001
product40,20221123,1.3045224,3.4334114,-2.0608795
product41,20221110,2.9969847,6.3047104,-2.8180022
product41,20221111,1.7823534,0.14546241,2.2818587
product41,20221114,4.798139,3.7316685,1.2059357
product41,20221115,2.251055,1.8568219,0.5099551
product41,20221116,2.1902869,1.9945548,0.27255297
product41,20221117,1.5213926,1.1336687,0.37114692
product41,20221118,0.46203434,1.2662667,-1.1061246
product41,20221121,2.694447,2.906258,-0.20169856
product41,20221122,0.7591493,2.5690894,-1.9293625
product41,20221123,0.968325,2.2225225,-1.3117261
product42,20221110,2.8274627,8.627323,-5.1535215
product42,20221111,3.0617342,0.16471466,3.4970326
product42,20221114,3.7826986,6.4243655,-2.1980658
product42,20221115,1.7544887,2.9765913,-1.1042483
product42,20221116,1.7943367,2.4404495,-0.68412644
product42,20221117,1.343698,0.6624202,0.6845163
product42,20221118,0.57338536,1.2782811,-0.9693583
product42,20221121,2.556997,4.275773,-1.6262405
product42,20221122,0.75589746,2.6768637,-2.0379744
product42,20221123,1.0416816,2.1490486,-1.1483674
product43,20221110,4.511074,4.111006,0.5582631
product43,20221111,2.3410654,0.35902366,2.3026128
product43,20221114,5.34302,4.0789056,1.3744435
product43,20221115,2.9532084,1.5714132,1.4451494
product43,20221116,2.2228441,1.4206749,0.8433727
product43,20221117,1.5251611,0.63914293,0.96818626
product43,20221118,0.5270606,1.2805055,-1.0181394
product43,20221121,2.6105237,3.3301764,-0.6815081
product43,20221122,1.173192,2.2531579,-1.1096876
product43,20221123,1.1818297,2.0053463,-0.8275916
product45,20221110,6.429401,4.1195173,2.315155
product45,20221111,2.4550784,0.38404006,2.3667006
product45,20221114,5.403306,5.7850533,0.023390636
product45,20221115,6.987217,2.9465048,4.203974
product45,20221116,7.1577954,2.238636,5.033572
product45,20221117,4.8722143,1.7761298,3.2240934
product45,20221118,0.18849622,2.9197946,-3.2064304
product45,20221121,5.4626307,6.898284,-1.181191
product45,20221122,1.2753438,3.8894455,-2.5005617
product45,20221123,2.8435626,3.5066137,-0.5996932
product46,20221110,2.869267,7.9227247,-4.405528
product46,20221111,2.4550142,0.15878059,2.9324088
product46,20221114,4.9467835,4.9432235,0.23847698
product46,20221115,2.045581,2.7427871,-0.5372044
product46,20221116,1.8748083,2.7046878,-0.7266151
product46,20221117,1.3117458,1.483689,-0.22091307
product46,20221118,0.52098274,1.242923,-0.99609077
product46,20221121,2.7481546,4.0325584,-1.2315229
product46,20221122,0.85765374,2.6815522,-1.9255888
product46,20221123,1.1688732,2.155712,-1.027816
product47,20221110,2.9509895,5.9498615,-2.5586452
product47,20221111,1.598244,0.1488061,2.066762
product47,20221114,4.2891426,3.8703723,0.5932028
product47,20221115,2.3243132,1.4600091,0.9771216
product47,20221116,2.1629367,1.5480375,0.6874199
product47,20221117,1.4253201,0.9206971,0.511774
product47,20221118,0.46108282,1.265055,-1.10849
product47,20221121,2.6780205,2.7335813,-0.054023813
product47,20221122,0.7144159,2.3655334,-1.7999682
product47,20221123,0.95858335,2.1380637,-1.2461532
product48,20221110,4.8799076,11.330203,-5.783024
product48,20221111,2.7881675,1.313656,1.554384
product48,20221114,7.346313,5.2570057,2.1131349
product48,20221115,2.79418,4.403396,-1.3288898
product48,20221116,2.9977129,3.1789007,0.028242752
product48,20221117,3.0742335,2.2261565,0.9898398
product48,20221118,0.5085909,1.8237079,-1.4617124
product48,20221121,3.7284703,6.700267,-2.6916757
product48,20221122,1.227897,3.1746743,-1.8884485
product48,20221123,1.1983869,2.4574358,-1.2128803
product49,20221110,4.2214437,10.690818,-5.811779
product49,20221111,9.539286,2.042077,7.24654
product49,20221114,6.72958,10.417282,-2.6376967
product49,20221115,6.9696827,6.9664564,0.65335095
product49,20221116,4.8154163,4.2454996,0.86660206
product49,20221117,3.8838196,3.1700633,0.8462026
product49,20221118,0.71659005,3.129166,-2.4509945
product49,20221121,3.2280104,10.088285,-6.218643
product49,20221122,0.6090779,5.2907133,-4.618093
product49,20221123,1.9830499,3.5375526,-1.458288
product50,20221110,5.527984,12.32184,-6.139291
product50,20221111,3.4807897,3.9723394,-0.35228604
product50,20221114,10.506035,11.939453,-1.2336037
product50,20221115,5.4545836,8.990299,-3.2557616
product50,20221116,5.882615,7.384516,-1.3493781
product50,20221117,5.8509626,4.9363666,0.90218157
product50,20221118,2.3312907,2.231866,0.1105548
product50,20221121,7.2501154,10.935763,-3.4981833
product50,20221122,3.102558,3.5885994,-0.47383684
product50,20221123,3.4627795,2.5321386,0.93329644
product51,20221110,2.515635,10.564455,-7.162079
product51,20221111,2.9508286,0.5397689,2.667667
product51,20221114,6.4618144,7.0304947,-0.19577242
product51,20221115,4.140104,3.1632767,1.1604615
product51,20221116,3.184531,2.1236222,1.1997408
product51,20221117,2.4835947,0.93737626,1.6306782
product51,20221118,1.0978779,2.64616,-1.605674
product51,20221121,5.6156487,5.2724905,0.38865572
product51,20221122,2.4499989,3.449549,-0.9128673
product51,20221123,3.347055,2.783602,0.563064
product52,20221110,3.0293725,5.539548,-2.091643
product52,20221111,1.6580062,0.15189822,2.124007
product52,20221114,4.6691318,3.590732,1.2158086
product52,20221115,2.341458,1.6524624,0.801063
product52,20221116,2.1606727,1.7519774,0.48196137
product52,20221117,1.4362991,0.98026526,0.45980507
product52,20221118,0.43920037,1.3503311,-1.226912
product52,20221121,2.5675046,2.832618,-0.24449356
product52,20221122,0.7652751,2.4767692,-1.8271122
product52,20221123,1.0314369,2.1407518,-1.1567616
product53,20221110,4.3108687,2.5392497,1.7843695
product53,20221111,1.7071583,0.23998135,1.8649526
product53,20221114,3.72619,4.408575,-0.3967362
product53,20221115,2.6619918,2.0247185,0.8297436
product53,20221116,3.762534,1.9992231,1.9261293
product53,20221117,2.5923047,0.95819443,1.7956167
product53,20221118,0.5362482,1.1092669,-0.7612534
product53,20221121,3.4633875,3.3825865,0.14647536
product53,20221122,0.9221387,3.1240706,-2.2272131
product53,20221123,1.4476199,2.8078065,-1.3330078
product54,20221110,3.340801,8.370643,-4.383294
product54,20221111,2.380476,0.16611783,2.8143864
product54,20221114,5.894598,4.11786,1.8841367
product54,20221115,2.2190824,2.468102,-0.10112943
product54,20221116,2.0902526,2.2463796,-0.072888985
product54,20221117,1.4456594,1.1434191,0.27812654
product54,20221118,0.488266,1.246054,-1.0525429
product54,20221121,2.8318837,3.2077034,-0.37726456
product54,20221122,0.9131379,2.482635,-1.6746817
product54,20221123,1.1133422,2.167177,-1.1089365
product55,20221110,2.480949,7.5328364,-4.4423194
product55,20221111,2.3565261,0.17018667,2.7723708
product55,20221114,5.3885016,3.9893672,1.5148783
product55,20221115,2.0005596,2.0302923,0.07918404
product55,20221116,1.9016259,2.1993473,-0.23102368
product55,20221117,1.3691543,1.259293,0.054694403
product55,20221118,0.5737766,1.1517103,-0.82763785
product55,20221121,3.2566047,2.9462426,0.26145262
product55,20221122,1.1719077,2.452761,-1.3579172
product55,20221123,1.515975,1.9922678,-0.5098331
product56,20221110,0.5325605,0.88635725,-0.56258315
product56,20221111,0.19229865,0.37035722,-0.6409142
product56,20221114,3.6967404,1.5716611,2.0552218
product56,20221115,1.9091352,0.2626229,1.8593285
product56,20221116,1.6276752,0.19487214,1.6095988
product56,20221117,1.889132,0.25038207,1.7301228
product56,20221118,0.4127837,0.417408,-0.32061708
product56,20221121,0.4598617,0.6208425,-0.4418794
product56,20221122,0.3952763,0.29395795,-0.0563962
product56,20221123,0.32503155,0.24515429,-0.20239677
product57,20221110,5.2819953,9.051524,-3.2757883
product57,20221111,3.4753373,0.085167766,4.133526
product57,20221114,7.9664326,4.256097,3.8437767
product57,20221115,2.6659749,4.848672,-1.6507422
product57,20221116,3.695309,3.3800347,0.60656667
product57,20221117,2.5009525,2.22093,0.38912368
product57,20221118,0.7428368,1.6119876,-0.98388386
product57,20221121,2.8823614,4.74253,-1.6497545
product57,20221122,0.685584,4.1113796,-3.4521825
product57,20221123,1.5607517,2.884768,-1.2977405
product58,20221110,3.993038,4.767541,-0.4891479
product58,20221111,1.6339637,0.4312706,1.507907
product58,20221114,6.019867,3.719972,2.3899596
product58,20221115,1.8761069,2.755705,-0.76161325
product58,20221116,1.0882555,1.9915092,-0.9426078
product58,20221117,0.9204041,0.7800116,0.10781802
product58,20221118,0.37051746,1.1874114,-1.1600332
product58,20221121,1.9296863,2.8211584,-0.8758039
product58,20221122,0.71749264,2.227528,-1.6539118
product58,20221123,0.8048353,2.0719025,-1.3547748
product59,20221110,1.347015,32.3601,-28.68382
product59,20221111,5.605362,3.3151736,2.1877747
product59,20221114,10.822543,8.040162,2.9725287
product59,20221115,6.087706,5.9310246,0.4118799
product59,20221116,3.4865816,3.9317734,-0.350739
product59,20221117,3.3811643,3.182691,0.1789466
product59,20221118,1.9898527,2.3073142,-0.33201712
product59,20221121,5.25614,9.09355,-3.534938
product59,20221122,1.1817472,3.312873,-2.103771
product59,20221123,2.2272089,2.2811403,-0.031986963
product6,20221110,3.5912395,10.796792,-6.3849263
product6,20221111,2.7857704,0.3249406,2.867084
product6,20221114,7.018747,5.6542387,1.5927036
product6,20221115,2.339362,4.60322,-1.970647
product6,20221116,1.8867786,3.516229,-1.5394099
product6,20221117,1.3876237,1.6846149,-0.3638851
product6,20221118,0.6146519,1.4903905,-1.0965009
product6,20221121,3.2734716,4.6310945,-1.2799153
product6,20221122,0.8529917,2.94304,-2.1759634
product6,20221123,1.0849996,2.5672338,-1.5009534
product60,20221110,4.976285,2.4490983,2.4397182
product60,20221111,2.8126578,0.72513485,2.1718578
product60,20221114,5.280035,5.1357307,0.45648432
product60,20221115,7.064562,3.0671449,4.149701
product60,20221116,6.4896917,2.0549452,4.585883
product60,20221117,4.940012,1.5678047,3.495751
product60,20221118,0.15494049,2.4716287,-2.9165387
product60,20221121,8.011322,5.2917542,2.6572251
product60,20221122,1.3472278,2.8359935,-1.4738644
product60,20221123,3.023977,2.4707446,0.52842045
product61,20221110,4.527955,8.326864,-3.416133
product61,20221111,8.538398,2.8526561,5.5487156
product61,20221114,5.77598,11.279252,-4.3628945
product61,20221115,9.47706,6.130128,3.7676027
product61,20221116,7.561011,3.198252,4.5123477
product61,20221117,7.387502,2.56715,4.8402677
product61,20221118,0.9375543,2.8364022,-1.8569919
product61,20221121,7.512368,12.138136,-4.0360904
product61,20221122,0.5383152,4.731475,-4.2104497
product61,20221123,3.410027,4.28186,-0.81476367
product62,20221110,4.537616,7.5811815,-2.623232
product62,20221111,8.298568,2.0074775,6.060668
product62,20221114,21.003313,9.946883,11.253145
product62,20221115,6.811352,8.674588,-0.9074408
product62,20221116,3.2247772,7.155261,-3.2206688
product62,20221117,2.6081166,4.756541,-1.9293264
product62,20221118,0.85053444,1.436477,-0.68388784
product62,20221121,7.5444374,8.148975,-0.4464879
product62,20221122,1.1947975,4.640146,-3.2695556
product62,20221123,2.2993076,3.5284135,-1.1034715
product63,20221110,3.2298353,5.6460605,-1.9849085
product63,20221111,1.7719481,0.16224545,2.209446
product63,20221114,5.2052584,3.5944793,1.7246475
product63,20221115,2.5017228,1.7192388,0.8991926
product63,20221116,2.4636521,1.8616148,0.68747634
product63,20221117,1.5910021,1.1666859,0.42148018
product63,20221118,0.46911788,1.3678311,-1.1994464
product63,20221121,3.104692,2.9751008,0.124009
product63,20221122,0.8293885,2.6012788,-1.8730507
product63,20221123,1.0576425,2.3573122,-1.3341595
product64,20221110,7.699651,2.929989,4.5427322
product64,20221111,5.8436103,1.0263401,4.6850495
product64,20221114,10.716939,6.7248087,4.2993774
product64,20221115,3.0281982,2.6621962,0.77708113
product64,20221116,4.795583,1.6608329,3.3899646
product64,20221117,4.6424212,1.6431595,3.1252594
product64,20221118,0.90682566,2.1176941,-1.2504878
product64,20221121,7.900795,6.593422,1.4042064
product64,20221122,1.3902028,4.117351,-2.5833127
product64,20221123,2.7140763,3.363093,-0.59817064
product65,20221110,4.478446,1.7742246,2.645858
product65,20221111,1.9466815,0.25635475,2.023931
product65,20221114,4.1490827,3.5074685,0.7373935
product65,20221115,3.5707173,1.5430646,2.0968904
product65,20221116,3.6156085,1.7443677,1.9948108
product65,20221117,2.5148656,1.0390068,1.5999551
product65,20221118,0.63806367,1.0640078,-0.5941797
product65,20221121,3.874766,2.9550762,0.8974846
product65,20221122,1.010689,2.5221171,-1.5710597
product65,20221123,1.349756,1.9948599,-0.6616248
product66,20221110,4.4504294,0.75944096,3.6744742
product66,20221111,1.3909041,0.29668224,1.3323712
product66,20221114,2.8467038,2.041377,0.8531415
product66,20221115,2.89749,0.43460044,2.744732
product66,20221116,3.101899,0.3163162,3.1761343
product66,20221117,2.2076051,0.42838737,2.0525832
product66,20221118,0.20153573,0.85204816,-1.1676176
product66,20221121,4.025453,2.518734,1.4730382
product66,20221122,1.7575046,2.194052,-0.4439609
product66,20221123,2.3341305,2.313936,0.023064468
product67,20221110,10.047417,10.918101,-0.4881515
product67,20221111,6.7043777,2.5619547,4.1283493
product67,20221114,9.725875,9.626935,1.0100536
product67,20221115,9.381916,7.131565,2.9753768
product67,20221116,8.649496,4.616426,4.4143295
product67,20221117,8.595052,3.80166,4.935808
product67,20221118,1.3174394,3.1321476,-1.6705081
product67,20221121,7.8527064,12.644185,-4.1618733
product67,20221122,0.4095439,5.1769977,-4.8330207
product67,20221123,2.828788,4.8181615,-1.8797029
product68,20221110,4.2378945,10.150436,-5.2512636
product68,20221111,2.7699058,0.94259715,1.9493165
product68,20221114,7.1450934,6.0696993,1.2874571
product68,20221115,2.2961314,4.765216,-2.2032037
product68,20221116,1.6088542,3.0761187,-1.4091492
product68,20221117,1.3238869,1.5304348,-0.24144466
product68,20221118,0.39721528,1.535012,-1.4497995
product68,20221121,2.3041327,4.32094,-1.9007835
product68,20221122,0.6766325,2.5637438,-2.0263665
product68,20221123,0.8316726,2.166709,-1.3947142
product70,20221110,2.7451732,6.720741,-3.455833
product70,20221111,1.8468153,0.15416618,2.3154268
product70,20221114,4.8442454,4.172824,0.83709437
product70,20221115,1.905533,1.3063693,0.69468635
product70,20221116,2.1265166,1.549851,0.6288234
product70,20221117,1.5573336,0.9979409,0.5532986
product70,20221118,0.50901216,1.2175515,-0.9847686
product70,20221121,2.6334872,3.075168,-0.4338441
product70,20221122,0.8394352,2.4602368,-1.7322285
product70,20221123,1.025858,2.1192892,-1.1491189
product71,20221110,2.390678,1.6131263,0.7526567
product71,20221111,1.1398218,0.3563661,0.94234324
product71,20221114,3.367555,3.3269968,0.1671227
product71,20221115,2.4389248,0.5094139,2.2307239
product71,20221116,3.7554047,0.5106985,3.5041223
product71,20221117,1.6409323,0.5256828,1.3223231
product71,20221118,0.4258815,0.8110665,-0.63239676
product71,20221121,4.9533873,1.9159863,2.929261
product71,20221122,0.57107675,1.5438378,-1.2430184
product71,20221123,1.8174734,1.4149293,0.35347545
product72,20221110,4.9694157,1.2532368,3.6644907
product72,20221111,1.6302979,0.6445985,1.0353632
product72,20221114,9.870255,1.9748777,7.6726356
product72,20221115,3.7998085,0.15018344,4.2097144
product72,20221116,4.038519,0.45542902,3.7481813
product72,20221117,4.0194926,0.6218147,3.5235233
product72,20221118,1.4738811,1.2161275,0.31236959
product72,20221121,6.993907,5.354424,1.9211525
product72,20221122,1.5858126,0.8318698,0.96326673
product72,20221123,2.6492333,0.6677085,2.178802
product73,20221110,2.6670468,6.555987,-3.3728876
product73,20221111,1.8056589,0.12983032,2.3653057
product73,20221114,4.736789,3.9529853,0.9475688
