product_pid,transaction_date,apply_amt_pred,redeem_amt_pred,net_in_amt_pred
product152,20221123,1.3892604,0.2575333,1.1282957
product153,20221110,0.18212616,0.231038,-0.077444136
product153,20221111,0.46458238,0.13592193,0.50958115
product153,20221114,0.9446968,0.3362366,0.700372
product153,20221115,0.39804387,0.0983558,0.43825275
product153,20221116,0.38882732,0.09999487,0.3801316
product153,20221117,0.50747466,0.112696044,0.4830191
product153,20221118,0.57982814,0.10569857,0.5883618
product153,20221121,4.1711264,0.35343006,3.7235508
product153,20221122,0.8209692,0.37578896,0.411948
product153,20221123,1.092306,0.3026238,0.79085433
product155,20221110,0.15555003,0.23899266,-0.14534354
product155,20221111,0.37805346,0.1302738,0.4061327
product155,20221114,0.59005344,0.32479846,0.31565145
product155,20221115,0.28348127,0.071952805,0.34984255
product155,20221116,0.32501528,0.06295527,0.40478855
product155,20221117,0.43808493,0.08318909,0.4750108
product155,20221118,0.31402287,0.08263422,0.30427343
product155,20221121,3.820095,0.62455547,3.0574892
product155,20221122,1.9155917,0.44186404,1.4413288
product155,20221123,2.0766964,0.3074557,1.7586379
product156,20221110,0.123832405,0.2443454,-0.23024346
product156,20221111,0.7358636,0.213328,0.68334484
product156,20221114,0.64616126,0.49257475,0.16003557
product156,20221115,0.49664724,0.15021965,0.4407971
product156,20221116,0.4247648,0.16448452,0.2875405
product156,20221117,0.4806919,0.21094415,0.26275343
product156,20221118,0.44470197,0.15701431,0.3169534
product156,20221121,3.2958472,0.5186598,2.6842272
product156,20221122,0.39799786,0.3248014,-0.024880804
product156,20221123,1.8477335,0.18588278,1.7380308
product157,20221110,0.1436405,0.23307663,-0.16266972
product157,20221111,0.35966024,0.12749572,0.38550195
product157,20221114,0.43867475,0.28346044,0.18380615
product157,20221115,0.26340953,0.06702435,0.33226985
product157,20221116,0.28892365,0.05751339,0.37049592
product157,20221117,0.38815284,0.06955322,0.45180744
product157,20221118,0.32024944,0.069847524,0.35454372
product157,20221121,3.731503,0.5145618,3.1051059
product157,20221122,1.9179083,0.47874117,1.3994415
product157,20221123,2.7020578,0.38246357,2.260473
product16,20221110,2.5768719,0.7922241,1.8946161
product16,20221111,2.7816107,0.66311073,2.2804527
product16,20221114,19.706642,9.823043,9.753853
product16,20221115,17.388346,2.375122,14.65329
product16,20221116,5.1050267,8.287249,-2.7116024
product16,20221117,2.8885443,11.138673,-7.690395
product16,20221118,4.269266,0.8100382,3.3957975
product16,20221121,10.876914,10.731526,0.20590404
product16,20221122,7.5604,4.0071144,3.5219374
product16,20221123,3.9877057,4.427877,-0.23630577
product17,20221110,0.9471669,0.45073628,0.6262964
product17,20221111,0.7810429,0.29730085,0.66157705
product17,20221114,5.8454423,2.6687748,3.1839812
product17,20221115,2.5579505,0.31593615,2.4677513
product17,20221116,1.7370739,1.1325202,0.69127166
product17,20221117,1.984585,0.47673112,1.6421161
product17,20221118,0.86015594,0.6168047,0.32104787
product17,20221121,3.2479703,1.3572221,1.9024645
product17,20221122,1.7678269,0.94298065,0.91373265
product17,20221123,1.7998507,1.6000018,0.2879734
product19,20221110,1.1497071,0.61163735,0.64851034
product19,20221111,0.8313393,0.45386314,0.5080789
product19,20221114,6.981109,4.379419,2.6513362
product19,20221115,2.0466275,0.44054157,1.8061116
product19,20221116,1.3318673,1.1058362,0.30849296
product19,20221117,1.0851617,0.55819654,0.6315721
product19,20221118,0.8573463,0.5805697,0.3502752
product19,20221121,2.2628644,1.7059212,0.61455274
product19,20221122,0.93705994,1.1424739,-0.13767047
product19,20221123,1.6056198,1.5904317,0.109361745
product2,20221110,4.984386,1.475725,3.4942544
product2,20221111,4.790773,1.791187,3.0677857
product2,20221114,16.057692,8.646484,7.3899145
product2,20221115,11.09983,1.2763252,9.6908455
product2,20221116,5.8378506,3.8342166,2.1630437
product2,20221117,3.5607371,3.5577781,0.18269053
product2,20221118,2.6095772,3.288599,-0.52710366
product2,20221121,7.017345,7.975238,-0.7797583
product2,20221122,2.604596,3.2679603,-0.5020322
product2,20221123,3.9200811,4.8143435,-0.71310794
product20,20221110,0.7321968,0.48625845,0.34081548
product20,20221111,0.6162627,0.2662071,0.5078319
product20,20221114,3.4909418,2.197628,1.3597242
product20,20221115,1.1000509,0.26008797,1.0715336
product20,20221116,0.6694549,0.4548232,0.3109082
product20,20221117,0.84711665,0.3533533,0.64006054
product20,20221118,0.6999568,0.54512334,0.22959548
product20,20221121,1.7088941,0.86015236,0.9352051
product20,20221122,0.7010341,0.6070511,0.17950325
product20,20221123,1.0459108,1.0778248,0.057673357
product24,20221110,4.0069876,4.7242203,-0.6266185
product24,20221111,3.2090364,4.3394194,-0.9933385
product24,20221114,9.894309,15.753324,-5.387656
product24,20221115,4.2540216,3.8247042,0.48089173
product24,20221116,4.35144,4.0067873,0.3707677
product24,20221117,2.5460868,5.997456,-3.2497346
product24,20221118,1.6056561,3.0578141,-1.4059494
product24,20221121,4.656823,14.542477,-9.345171
product24,20221122,3.1817787,3.4698062,-0.320508
product24,20221123,3.5620544,2.4198914,1.0597527
product26,20221110,1.9791851,0.74394596,1.3438582
product26,20221111,1.6733196,0.834537,0.9861265
product26,20221114,6.209819,3.9810119,2.3530235
product26,20221115,2.9635324,1.3028648,1.7890983
product26,20221116,1.3661461,0.70566887,0.7908982
product26,20221117,1.7150714,0.25060293,1.6987169
product26,20221118,0.6625363,0.36643547,0.42196488
product26,20221121,3.807298,1.7316331,2.0948234
product26,20221122,1.4986343,0.69679856,0.94013405
product26,20221123,1.2964698,0.8855805,0.5330994
product27,20221110,0.5345812,0.44117305,0.15944561
product27,20221111,0.43121877,0.18676418,0.3924939
product27,20221114,2.58483,1.6846831,0.94036436
product27,20221115,0.8845617,0.2844353,0.74943125
product27,20221116,0.33231246,0.28199327,0.06083828
product27,20221117,0.4352247,0.13657759,0.4597864
product27,20221118,0.39256728,0.17091411,0.3348917
product27,20221121,2.0691967,0.5631836,1.5925364
product27,20221122,0.5177502,0.44094372,0.1417186
product27,20221123,0.679065,0.43837056,0.35176587
product28,20221110,0.701317,0.47313172,0.32179546
product28,20221111,0.4991842,0.29153857,0.32834905
product28,20221114,4.5211086,2.9178329,1.6655341
product28,20221115,0.76317734,0.27406386,0.69791764
product28,20221116,0.525617,0.46340695,0.12973885
product28,20221117,0.53498393,0.3567792,0.26800048
product28,20221118,0.40905568,0.5594148,-0.15498684
product28,20221121,1.4779509,0.96058047,0.5920638
product28,20221122,0.48508048,0.44396353,0.11404383
product28,20221123,0.6202361,0.6403459,0.054049082
product29,20221110,4.1522136,0.8127613,3.3819845
product29,20221111,2.9723754,0.64898187,2.4847546
product29,20221114,15.962332,5.891557,9.887119
product29,20221115,13.930712,1.7935772,11.918753
product29,20221116,7.8561935,4.9725986,3.062718
product29,20221117,3.8644722,4.6238103,-0.5130322
product29,20221118,3.2728038,2.7834878,0.5811198
product29,20221121,9.108775,7.910658,1.236097
product29,20221122,4.380584,5.1512365,-0.6016673
product29,20221123,4.096409,4.8350234,-0.5650982
product3,20221110,0.6328295,0.4370895,0.285743
product3,20221111,0.4859535,0.23219007,0.39860103
product3,20221114,3.156014,1.883857,1.3355575
product3,20221115,0.5200361,0.24947283,0.4269626
product3,20221116,0.46690536,0.31722993,0.2309458
product3,20221117,0.60049236,0.29811645,0.421423
product3,20221118,0.46226302,0.5281528,-0.04998165
product3,20221121,1.6882119,0.8173369,0.9538439
product3,20221122,0.50699884,0.5077041,0.062695466
product3,20221123,0.84464324,0.80780196,0.123641774
product30,20221110,0.59363896,0.43847376,0.237086
product30,20221111,0.4635714,0.24869819,0.34416234
product30,20221114,3.7243896,2.3831334,1.4066069
product30,20221115,0.69166815,0.26218614,0.62445
product30,20221116,0.49289435,0.38641,0.1819323
product30,20221117,0.5710691,0.31263292,0.3738992
product30,20221118,0.44686747,0.53514296,-0.07244535
product30,20221121,1.4703867,0.92914414,0.62221396
product30,20221122,0.5103952,0.47923708,0.106354766
product30,20221123,0.70419836,0.7438944,0.040371247
product31,20221110,1.2579812,1.1566163,0.17933434
product31,20221111,1.4305663,0.75434315,0.7958448
product31,20221114,7.727238,4.5384135,3.237389
product31,20221115,4.510145,0.47349387,4.165612
product31,20221116,2.3518574,1.4066366,1.0481257
product31,20221117,1.3748438,1.1566575,0.31172332
product31,20221118,1.3984069,0.84555995,0.63636017
product31,20221121,6.7409873,5.062829,1.7155795
product31,20221122,0.77222914,2.8448327,-1.9621863
product31,20221123,1.631882,1.8615037,-0.14722584
product32,20221110,1.1232092,0.37735695,0.9048382
product32,20221111,1.8601278,0.2811545,1.7833655
product32,20221114,6.448485,3.4067674,2.9962084
product32,20221115,3.192286,2.8586645,0.39896163
product32,20221116,2.3800862,1.7966958,0.6001257
product32,20221117,2.7031014,1.7490262,0.9854275
product32,20221118,3.1901495,2.1010811,1.1549208
product32,20221121,11.7365465,4.848256,6.7183776
product32,20221122,2.5782838,0.53148454,2.2294757
product32,20221123,2.7154105,0.7546638,2.0793939
product33,20221110,0.910124,0.40313226,0.6472574
product33,20221111,0.8581123,0.23949464,0.8374543
product33,20221114,7.739069,3.9682462,3.7707222
product33,20221115,2.2532477,0.5192673,1.9218947
product33,20221116,0.8308704,1.0045893,-0.11157447
product33,20221117,0.8292054,0.25922668,0.756305
product33,20221118,0.45274734,0.36212808,0.16107419
product33,20221121,2.0327706,1.8864893,0.23188415
product33,20221122,0.7194295,0.83703953,-0.03941268
product33,20221123,1.1063533,1.0591952,0.15579958
product34,20221110,3.1313674,2.0386553,1.1828136
product34,20221111,1.739969,1.0117769,0.9244387
product34,20221114,24.19098,7.4159307,16.37653
product34,20221115,12.003853,0.6883203,11.348719
product34,20221116,11.900096,1.6816632,10.080881
product34,20221117,8.647992,3.7508798,4.934844
product34,20221118,1.5408477,3.7551103,-1.9658587
product34,20221121,12.347,5.2056723,6.9206347
product34,20221122,4.7345486,4.3115287,0.6128175
product34,20221123,3.60111,6.0334425,-2.1306882
product35,20221110,0.5608009,0.42165124,0.21844524
product35,20221111,0.45373383,0.22742467,0.3638521
product35,20221114,3.245172,2.0763543,1.2367402
product35,20221115,0.57490855,0.24283358,0.509111
product35,20221116,0.47658324,0.30904803,0.25997615
product35,20221117,0.5788121,0.27740642,0.4287145
product35,20221118,0.4481508,0.47883415,-0.006219525
product35,20221121,1.3481792,0.8267871,0.6041391
product35,20221122,0.46333307,0.43892917,0.09329351
product35,20221123,0.6648666,0.6896129,0.05326941
product37,20221110,6.7853737,3.5604854,3.234547
product37,20221111,5.6436877,2.5054314,3.2185369
product37,20221114,14.315773,12.984932,1.6487293
product37,20221115,13.539257,3.3409054,9.977749
product37,20221116,8.004298,3.3441098,4.6965423
product37,20221117,5.337816,4.7680845,0.7715146
product37,20221118,0.9044894,7.258097,-5.924346
product37,20221121,9.90355,8.75446,1.2355613
product37,20221122,3.5878782,4.014549,-0.22349536
product37,20221123,3.6699324,3.9555292,-0.11425882
product38,20221110,0.94855464,0.68074876,0.31803322
product38,20221111,0.73452896,0.6769882,0.10291861
product38,20221114,3.8412666,2.1652188,1.7021282
product38,20221115,0.8090632,0.62045676,0.30445445
product38,20221116,0.9764073,0.6454383,0.46008146
product38,20221117,0.7067605,0.39310813,0.47182655
product38,20221118,0.3534315,0.33640367,0.10456428
product38,20221121,1.790278,1.0337769,0.86936617
product38,20221122,0.39028174,0.9729834,-0.57657886
product38,20221123,0.62639034,0.7905179,-0.091467425
product39,20221110,0.5800312,0.41171113,0.25472957
product39,20221111,0.44860095,0.22923648,0.35470313
product39,20221114,3.4843597,2.1039433,1.4390488
product39,20221115,0.5540072,0.2508046,0.47111937
product39,20221116,0.45741832,0.3132344,0.22792563
product39,20221117,0.5757179,0.27362528,0.42840993
product39,20221118,0.43095222,0.4886508,-0.042719018
product39,20221121,1.4303168,0.8188669,0.6956202
product39,20221122,0.47096485,0.4329905,0.110778
product39,20221123,0.6443361,0.6613232,0.060653143
product40,20221110,2.3079507,0.5222995,1.9123855
product40,20221111,2.7629597,0.5588975,2.342194
product40,20221114,8.01092,4.715033,3.334442
product40,20221115,2.103889,1.6766198,0.5485885
product40,20221116,1.0226927,2.0569074,-0.9590704
product40,20221117,1.6437366,1.3592438,0.349145
product40,20221118,1.2569938,1.3749194,-0.05141217
product40,20221121,3.200749,4.3337355,-0.96138215
product40,20221122,1.4330556,1.4303409,0.10619505
product40,20221123,1.6779091,1.4893327,0.2893989
product41,20221110,0.62496114,0.4389304,0.2741118
product41,20221111,0.5221273,0.24278197,0.42736673
product41,20221114,3.674496,2.40101,1.3401828
product41,20221115,0.81263417,0.261779,0.75872123
product41,20221116,0.5917692,0.38067812,0.30882925
product41,20221117,0.65786767,0.3278941,0.45392054
product41,20221118,0.5276638,0.5378942,0.026532728
product41,20221121,1.5223565,1.0599174,0.5360159
product41,20221122,0.546978,0.5298638,0.08660659
product41,20221123,0.82170904,0.87783587,0.02451706
product42,20221110,0.8652353,0.60605043,0.30755174
product42,20221111,0.77591574,0.37152123,0.50443655
product42,20221114,2.9432285,4.1289124,-1.03513
product42,20221115,0.90448964,0.60917044,0.41669077
product42,20221116,1.1001353,0.35635415,0.95430595
product42,20221117,0.9849144,0.2608013,0.9799319
product42,20221118,0.35958052,0.25572097,0.2414269
product42,20221121,1.7841432,1.548944,0.3564053
product42,20221122,0.5559483,0.68808883,-0.053333882
product42,20221123,0.79569024,0.7062903,0.19527906
product43,20221110,0.850145,0.4026137,0.5540184
product43,20221111,0.6831585,0.45745248,0.308212
product43,20221114,1.9273388,1.1146543,0.8756841
product43,20221115,0.5998644,0.64908755,0.0042786337
product43,20221116,0.8898915,0.4139589,0.6274123
product43,20221117,0.9384109,0.35647833,0.7696142
product43,20221118,0.62608254,0.4267112,0.3304466
product43,20221121,1.9328939,0.9767734,1.0779188
product43,20221122,1.1002655,0.8109516,0.42698875
product43,20221123,0.9325785,0.9538907,0.096536376
product45,20221110,0.8428086,0.50184834,0.44816977
product45,20221111,0.5490953,0.221725,0.49209023
product45,20221114,5.091583,3.9490657,1.213162
product45,20221115,4.3199525,0.39073253,4.0108113
product45,20221116,4.3327355,0.28563914,4.155573
product45,20221117,3.3595784,0.46808016,2.9971662
product45,20221118,1.3847047,0.66577137,0.8349124
product45,20221121,5.2916164,4.2294655,1.1324894
product45,20221122,1.5968525,2.7891645,-1.0569963
product45,20221123,2.8379521,2.8155494,0.10764354
product46,20221110,0.73508626,0.57025796,0.24352522
product46,20221111,0.62280416,0.3617617,0.38071194
product46,20221114,4.527866,3.5449057,1.085108
product46,20221115,0.97038686,0.34573954,0.8270745
product46,20221116,0.587176,0.548913,0.10868747
product46,20221117,0.6652362,0.47547355,0.28395975
product46,20221118,0.5267669,0.70752513,-0.15954858
product46,20221121,1.7962817,1.4704905,0.4021596
product46,20221122,0.61369866,0.63695323,0.051540293
product46,20221123,0.85874915,0.99398375,-0.050180834
product47,20221110,0.54692805,0.41770893,0.20623302
product47,20221111,0.4452079,0.2188513,0.36573625
product47,20221114,3.2803755,2.0674858,1.2760218
product47,20221115,0.5931374,0.23956978,0.53348595
product47,20221116,0.452677,0.28855076,0.25663984
product47,20221117,0.5783361,0.26303872,0.44685942
product47,20221118,0.46322078,0.47796905,0.011735763
product47,20221121,1.5154514,0.84612334,0.75214636
product47,20221122,0.47045976,0.4272745,0.11726026
product47,20221123,0.6474413,0.65501565,0.07095248
product48,20221110,2.3622074,3.1045532,-0.6753448
product48,20221111,1.9360051,2.3615096,-0.349362
product48,20221114,6.7601223,6.468116,0.4183123
product48,20221115,3.4238338,2.611988,0.9055854
product48,20221116,2.9004517,2.1926038,0.7999107
product48,20221117,2.0145452,1.9291688,0.1970381
product48,20221118,1.5675184,1.2526345,0.43113786
product48,20221121,4.0305295,3.9570608,0.22072655
product48,20221122,1.5999938,1.885688,-0.15342915
product48,20221123,1.2047313,1.6565032,-0.3470012
product49,20221110,7.4051824,2.5038865,4.817668
product49,20221111,7.084312,2.0016997,5.088812
product49,20221114,16.307543,10.031912,6.394258
product49,20221115,8.296681,0.6765364,7.667735
product49,20221116,7.4567294,1.7228572,5.6951103
product49,20221117,3.3983853,2.32411,1.2227919
product49,20221118,0.26482844,3.9327447,-3.570411
product49,20221121,6.3928533,5.804143,0.74768376
product49,20221122,3.1230383,1.3647768,1.8821656
product49,20221123,1.947563,1.9642783,0.145167
product50,20221110,3.7413988,6.3268027,-2.3885145
product50,20221111,1.8711686,3.4658124,-1.4752829
product50,20221114,7.2996917,13.213442,-5.4849396
product50,20221115,5.3733196,4.6511927,0.7437396
product50,20221116,5.2156796,2.5802321,2.5782115
product50,20221117,4.9467664,2.3218496,2.6051583
product50,20221118,3.0619698,1.4072874,1.7421207
product50,20221121,6.9057355,7.630916,-0.5089084
product50,20221122,5.6267514,3.7182114,1.971401
product50,20221123,5.1446214,2.6131923,2.5688097
product51,20221110,2.336887,1.1905456,1.1799011
product51,20221111,1.3672243,1.6847903,-0.2550459
product51,20221114,5.6430235,4.716718,0.9676434
product51,20221115,0.6481974,4.3658495,-3.571788
product51,20221116,0.88041866,6.6988997,-5.568432
product51,20221117,0.60843,6.106448,-5.359503
product51,20221118,0.5998567,1.2870855,-0.7833563
product51,20221121,4.404773,8.209135,-3.55364
product51,20221122,2.2355776,0.58556575,1.7463675
product51,20221123,3.4915485,0.5975091,2.9792643
product52,20221110,0.5424888,0.41397318,0.2057739
product52,20221111,0.40867195,0.21964413,0.31694114
product52,20221114,3.1805518,1.90037,1.3429265
product52,20221115,0.5585607,0.24904394,0.47797355
product52,20221116,0.41060618,0.37482822,0.08182429
product52,20221117,0.55808055,0.29647344,0.37435162
product52,20221118,0.46919918,0.41272777,0.101570114
product52,20221121,1.4236536,0.6686613,0.8529099
product52,20221122,0.47058424,0.4356773,0.107138306
product52,20221123,0.6257239,0.6582313,0.04351092
product53,20221110,0.6510656,0.42136812,0.32928583
product53,20221111,0.56369394,0.24257463,0.4827186
product53,20221114,5.106461,2.7891402,2.348486
product53,20221115,1.1395643,0.26279658,1.1209354
product53,20221116,0.69927573,0.48604876,0.30140734
product53,20221117,0.8554046,0.35595715,0.63582015
product53,20221118,0.6220224,0.64921176,0.0128528215
product53,20221121,2.9340873,1.3733444,1.6007175
product53,20221122,0.5893349,0.6183189,0.043480627
product53,20221123,1.0641034,1.0176156,0.14237192
product54,20221110,0.82744884,0.40843982,0.545279
product54,20221111,0.62040377,0.29372185,0.47464433
product54,20221114,4.3300004,2.6377354,1.7480644
product54,20221115,1.0363722,0.55261827,0.6285523
product54,20221116,0.53276795,0.955268,-0.4127689
product54,20221117,0.6049738,0.38451582,0.32130897
product54,20221118,0.37587443,0.59005857,-0.2315136
product54,20221121,1.2894462,1.1781577,0.1774073
product54,20221122,0.7074088,0.66349524,0.12523139
product54,20221123,1.0755732,0.928208,0.2540003
product55,20221110,0.65803665,0.45265564,0.29823977
product55,20221111,0.4425731,0.22606345,0.35364407
product55,20221114,3.529243,2.5650012,1.0358517
product55,20221115,1.4965147,0.20861748,1.5513768
product55,20221116,0.8907877,0.36293086,0.6708348
product55,20221117,0.79251236,0.3600366,0.5675597
product55,20221118,0.57253593,0.5189928,0.107197896
product55,20221121,1.7308797,1.0144022,0.7930888
product55,20221122,0.6344758,0.7139951,-0.019249711
product55,20221123,1.1639912,1.2372863,0.014486067
product56,20221110,0.36646473,0.30889127,0.11034135
product56,20221111,0.44829026,0.13431126,0.50272006
product56,20221114,1.992446,0.55037326,1.5040073
product56,20221115,0.7364902,0.31077448,0.4764256
product56,20221116,0.957493,0.19991519,0.84946597
product56,20221117,0.76788926,0.15424925,0.7140385
product56,20221118,0.31467143,0.18932787,0.086487904
product56,20221121,2.8665266,1.1270461,1.6291245
product56,20221122,0.3527193,0.6594995,-0.45707107
product56,20221123,0.13227634,0.35956088,-0.46275884
product57,20221110,2.0881114,0.72081673,1.432584
product57,20221111,0.99983084,0.97090435,0.08377509
product57,20221114,9.38035,4.1409044,5.0744348
product57,20221115,4.0924897,1.3941742,2.7203317
product57,20221116,3.0882702,1.2429118,1.8973153
product57,20221117,1.4108251,2.5922387,-1.0611739
product57,20221118,0.44651735,1.2930245,-0.87420404
product57,20221121,3.848809,3.6732857,0.25740147
product57,20221122,0.7475342,0.6674973,0.1719482
product57,20221123,1.3501706,0.6688033,0.81968534
product58,20221110,0.6429523,0.6585276,0.03240359
product58,20221111,0.6712093,0.47610098,0.28874576
product58,20221114,4.445909,3.370455,1.1794775
product58,20221115,0.65734595,0.33306545,0.5034464
product58,20221116,0.65115654,0.42757973,0.34002364
product58,20221117,0.7524314,0.36590514,0.53343
product58,20221118,0.6629877,0.6452714,0.08484748
product58,20221121,1.8649442,1.2385806,0.71618795
product58,20221122,0.612687,0.59943736,0.10310034
product58,20221123,0.6031252,0.847527,-0.17968993
product59,20221110,6.211711,5.6598687,0.69134563
product59,20221111,3.9498594,3.1771312,0.94403416
product59,20221114,21.019043,13.021194,8.022418
product59,20221115,11.667654,5.076581,6.671633
product59,20221116,7.563051,12.203158,-4.1157722
product59,20221117,2.9498584,13.555102,-9.973135
product59,20221118,1.740885,9.722444,-7.6653366
product59,20221121,3.4126256,29.834196,-25.079536
product59,20221122,0.61804885,6.206661,-5.5705338
product59,20221123,1.8557432,2.3139613,-0.4752238
product6,20221110,2.2262173,1.1040456,1.1277289
product6,20221111,0.85123044,1.8523166,-1.0006816
product6,20221114,5.298237,4.6604223,0.6931565
product6,20221115,2.5074346,1.05077,1.5509138
product6,20221116,3.4913251,0.90172267,2.674839
product6,20221117,1.7697618,0.79719913,1.1285648
product6,20221118,0.8778531,0.64670086,0.36996654
product6,20221121,2.4616902,1.8696578,0.7002181
product6,20221122,1.2550886,1.3087978,0.05529423
product6,20221123,1.3308936,1.1639835,0.27206895
product60,20221110,0.6396773,0.44825158,0.2797531
product60,20221111,0.3661582,0.19646394,0.28551155
product60,20221114,2.4832077,2.317983,0.2168583
product60,20221115,0.9940884,0.71176165,0.31220302
product60,20221116,3.4785461,0.33924875,3.1964703
product60,20221117,3.4044735,0.28537425,3.253419
product60,20221118,0.85514855,0.79768,0.13803385
product60,20221121,4.869697,2.7084582,2.1786938
product60,20221122,2.4071336,1.6284847,0.86545104
product60,20221123,3.6489499,1.2018789,2.471907
product61,20221110,4.9158683,1.7924209,3.136055
product61,20221111,4.709556,1.8501862,2.971378
product61,20221114,15.39353,8.925721,6.5442276
product61,20221115,9.726435,0.38499486,9.394842
product61,20221116,7.009641,4.695559,2.4730864
product61,20221117,3.4199038,5.4365706,-1.7327819
product61,20221118,1.7863373,2.369964,-0.4942683
product61,20221121,9.277682,7.784179,1.5057118
product61,20221122,5.162825,1.9250209,3.2248092
product61,20221123,3.5914447,2.9119394,0.789587
product62,20221110,8.580748,1.2557772,7.1373267
product62,20221111,6.8595347,1.5835572,5.2671766
product62,20221114,24.77195,13.628158,11.103321
product62,20221115,3.2873368,4.1915736,-0.526444
product62,20221116,2.8267474,4.982278,-1.8923197
product62,20221117,1.80662,3.3097584,-1.368176
product62,20221118,0.67682135,5.67581,-4.8030634
product62,20221121,4.6703157,11.590237,-6.50982
product62,20221122,2.033936,2.3132594,-0.27554065
product62,20221123,1.8800076,3.3842607,-1.4491489
product63,20221110,0.58613116,0.43399012,0.23518558
product63,20221111,0.52515775,0.2399928,0.437221
product63,20221114,3.9767509,2.1395364,1.883796
product63,20221115,0.7083931,0.24011338,0.67622757
product63,20221116,0.7690647,0.29592514,0.626946
product63,20221117,1.0595598,0.28612852,0.9550781
product63,20221118,0.75759286,0.6100211,0.21934977
product63,20221121,2.4269104,1.0209293,1.4739424
product63,20221122,0.59005857,0.5664699,0.10258835
product63,20221123,0.87721246,0.89780396,0.06715456
product64,20221110,2.0696578,0.38970447,1.8607856
product64,20221111,1.9518249,0.29214,1.911402
product64,20221114,18.63752,6.3355923,12.000928
product64,20221115,5.6616206,0.16073157,5.8002234
product64,20221116,4.195853,0.07001982,4.5113254
product64,20221117,3.166383,0.47050816,2.8287492
product64,20221118,0.11262617,1.1000962,-1.2156665
product64,20221121,11.483282,3.5262804,7.6754885
product64,20221122,3.0508204,1.016194,2.1410804
product64,20221123,3.7542193,0.7967843,3.0242913
product65,20221110,0.65837514,0.41240487,0.34987342
product65,20221111,0.62078977,0.2193723,0.5869254
product65,20221114,6.375879,3.6339219,2.7595155
product65,20221115,1.6272451,0.19718936,1.7269332
product65,20221116,1.931672,0.18477559,2.0115252
product65,20221117,2.0572803,0.1793646,2.1463432
product65,20221118,0.8705722,0.2204062,0.8703222
product65,20221121,4.442895,2.4015338,2.0668006
product65,20221122,0.74452996,1.1482345,-0.34264794
product65,20221123,1.303033,0.70938355,0.69907
product66,20221110,0.59123766,0.5051954,0.14960802
product66,20221111,0.4075468,0.21845864,0.3048085
product66,20221114,3.389051,1.7491086,1.6393409
product66,20221115,0.5146199,0.6580039,-0.16713691
product66,20221116,0.78924006,0.3980084,0.4315071
product66,20221117,0.535607,0.29504594,0.28687114
product66,20221118,0.17506179,0.38775137,-0.36474326
product66,20221121,2.0627425,1.1646223,0.92830336
product66,20221122,0.27092367,0.45565122,-0.23358124
product66,20221123,0.79110193,0.22543822,0.74614346
product67,20221110,6.2129583,2.1256628,4.045791
product67,20221111,5.4440327,1.7788523,3.735939
product67,20221114,17.299332,9.908943,7.441604
product67,20221115,12.007361,2.025028,9.853918
product67,20221116,5.363609,9.7246475,-3.8255448
product67,20221117,2.7987163,7.110226,-3.953865
product67,20221118,4.2963514,2.6377437,1.629473
product67,20221121,10.938894,5.793925,4.9857492
product67,20221122,5.165061,2.2703784,2.940256
product67,20221123,4.082995,4.456257,-0.16904226
product68,20221110,2.0162518,1.4790455,0.55379
product68,20221111,1.0394974,1.3283838,-0.24908948
product68,20221114,5.631901,4.8642726,0.870379
product68,20221115,1.9202418,1.6283026,0.4236669
product68,20221116,2.2244747,1.3522695,0.9878338
product68,20221117,1.5074784,1.0322883,0.599825
product68,20221118,0.67267495,0.5494923,0.24027224
product68,20221121,2.5780678,2.821241,-0.10734103
product68,20221122,1.1235408,1.2794589,-0.050505884
product68,20221123,1.2552496,0.93772644,0.43336
product70,20221110,0.57296413,0.45998555,0.18430904
product70,20221111,0.49204743,0.27797237,0.3364339
product70,20221114,4.176483,2.610445,1.6317372
product70,20221115,0.42675292,0.2861491,0.27184916
product70,20221116,0.48336813,0.31003332,0.27728492
product70,20221117,0.6095418,0.2530176,0.5124252
product70,20221118,0.54177105,0.48791727,0.10936646
product70,20221121,2.1030054,1.1502037,1.029376
product70,20221122,0.5293146,0.47418177,0.14489526
product70,20221123,0.67151636,0.72997737,0.023130208
product71,20221110,0.61162823,0.48727202,0.19449157
product71,20221111,0.43407005,0.20368728,0.36484313
product71,20221114,2.6249826,1.6088603,1.0512896
product71,20221115,0.91883916,0.32531393,0.72624373
product71,20221116,0.3739953,0.29026657,0.10457094
product71,20221117,0.28300342,0.18764243,0.13820723
product71,20221118,0.22372675,0.2436846,-0.05293584
product71,20221121,2.2104661,0.4173812,1.9024117
product71,20221122,0.48960227,0.42037106,0.12639448
product71,20221123,0.68942976,0.31153008,0.52841866
product72,20221110,1.319382,0.64317966,0.7846207
product72,20221111,0.7933059,0.32829562,0.608495
product72,20221114,5.516662,3.2539594,2.2356167
product72,20221115,0.8064664,1.0220937,-0.21206762
product72,20221116,1.7699754,0.3923358,1.4446851
product72,20221117,1.7228365,0.31200173,1.5229084
product72,20221118,0.37999558,0.6156412,-0.3005613
product72,20221121,8.848201,2.4690108,6.1761217
product72,20221122,1.0549983,0.40654868,0.8345288
product72,20221123,1.5099732,0.34188658,1.3588967
product73,20221110,0.5508014,0.41722137,0.21216282
product73,20221111,0.4336292,0.22745068,0.3381633
product73,20221114,3.4283721,2.1519952,1.3416015
product73,20221115,0.5675399,0.24398345,0.5012267
